Affiliate ,Major,College,MoreStudies
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration,College of Liberal Arts & Sciences ,FALSE
student,LAS Administration :: Mathematics,College of Liberal Arts & Sciences ,TRUE
student,LAS Administration :: Political Science,College of Liberal Arts & Sciences ,TRUE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Landscape Architecture,College of Fine & Applied Arts,FALSE
student,Latina/Latino Studies,College of Liberal Arts & Sciences ,FALSE
student,Latina/Latino Studies :: Political Science,College of Liberal Arts & Sciences ,TRUE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Law,College of Law,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Life Sciences,College of Liberal Arts & Sciences ,FALSE
student,Linguistics,College of Liberal Arts & Sciences ,FALSE
student,Linguistics,College of Liberal Arts & Sciences ,FALSE
student,Linguistics,College of Liberal Arts & Sciences ,FALSE
student,Linguistics,College of Liberal Arts & Sciences ,FALSE
student,Linguistics,College of Liberal Arts & Sciences ,FALSE
student,Linguistics,College of Liberal Arts & Sciences ,FALSE
student,Linguistics,College of Liberal Arts & Sciences ,FALSE
student,Linguistics,College of Liberal Arts & Sciences ,FALSE
student,Linguistics,College of Liberal Arts & Sciences ,FALSE
student,Linguistics,College of Liberal Arts & Sciences ,FALSE
student,Linguistics,College of Liberal Arts & Sciences ,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng,Grainger College of Engineering,FALSE
student,Materials Science & Engineerng :: Mechanical Sci & Engineering,Grainger College of Engineering,TRUE
student,Mathematics,,FALSE
student,Mathematics,Grainger College of Engineering,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics,College of Liberal Arts & Sciences ,FALSE
student,Mathematics :: Physics,College of Liberal Arts & Sciences ,TRUE
student,Mathematics :: Spanish and Portuguese,College of Liberal Arts & Sciences ,TRUE
student,Mathematics :: Statistics,College of Liberal Arts & Sciences ,TRUE
student,Mathematics :: Statistics,College of Liberal Arts & Sciences ,TRUE
student,Mathematics :: Statistics,College of Liberal Arts & Sciences ,TRUE
student,Mathematics :: Statistics,College of Liberal Arts & Sciences ,TRUE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
student,Mechanical Sci & Engineering,Grainger College of Engineering,FALSE
